word_a,freq_a,word_b,freq_b,type,use_marker,d_type,count
Fixation,388,HB,9839,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,9
Transcend,12244,Zenith,8865,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,9
Converse,96,SPECS,8458,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,9
HTC,51,Seagate,7764,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,9
SPECS,8458,Brine,6519,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,9
Epson,9164,Wipro,5962,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,9
Coca-Cola,848,Sprite,5279,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,FALSE,brands,9
Avaya,4676,Huawei,4259,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,9
Mitre,4222,Speedo,3736,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,9
Ford,5394,Toyota,2132,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,9
Under Armour,17,Air Jordan,1147,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,9
Under Armour,17,Everlast,1137,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,9
Lucozade,969,Orangina,851,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,9
Sachs,91746,Cinelli,567,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,9
Rive Gauche,635,Antaeus,552,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,9
Ritz Crackers,611,Cool Whip,548,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,9
Rolls Royce,23745,Isuzu,511,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,9
Leica,3968,Vivitar,422,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,9
P.K.,2759,Doublemint,375,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,TRUE,brands,9
Toblerone,472,Lindor,358,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,9
Toblerone,472,Cadbury Dairy Milk,278,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,9
Corzo,644,Cazadores,268,https://en.wikipedia.org/wiki/List_of_tequilas,TRUE,brands,9
Chiclets,218,Dubble Bubble,132,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,TRUE,brands,9
Callaway,12587,Converse,96,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,9
Nabisco,197,Taco Bell,89,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,9
Domino,17357,Taco Bell,89,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,9
Lancia,7,Datsun,65,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,9
Fonseca,8386,Habana,62,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,9
Dynaudio,116,Bang & Olufsen,62,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,9
SPECS,8458,ISC,52,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,9
Ssangyong,3682,Reva,18,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,9
Safeguard,649,Clairol,16,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,TRUE,brands,9
Youth Dew,11,Miss Dior,9,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,9
Jumeirah,2166,InterContinental Hotels Group,5,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,TRUE,brands,9
Fiat,571,Chevron,4,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,9
Kouros,7,UOMO,3,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,9
Atala,9,Campagnolo,2,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,9
Realtek,5,Iiyama,2,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,9
Herradura,523,Cabo Wabo,1,https://en.wikipedia.org/wiki/List_of_tequilas,TRUE,brands,9
Cazadores,268,Cabo Wabo,1,https://en.wikipedia.org/wiki/List_of_tequilas,TRUE,brands,9
Micromax,169,Meizu,1,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,9
Orville Redenbacher's,0,Crunch 'n Munch,0,https://en.wikipedia.org/wiki/List_of_popcorn_brands,TRUE,brands,9
Fonseca,8386,Villegas,,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,9
Porsche,44458,Lyons,44435,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,8
Samsung,71469,Toshiba,35472,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,8
Newport,129,LD,34542,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,8
Starbucks,41878,Cameo,32269,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,8
Liga,41441,Cameo,32269,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,8
Kappa,241,Dunlop,16248,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,8
Marlboro,158,Vantage,13938,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,8
Zenith,8865,Unisys,7635,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,8
Puma,778,Ashworth,7131,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,8
Fixation,388,GL,5964,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,8
Amador,37,Quesada,4767,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,8
Sprite,5279,Diet Coke,4684,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,8
GE,657,Phase One,2765,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,8
Vanity Fair,16222,Chantelle,2446,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,8
MS,7806,Kent,2335,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,8
Microsoft,611659,Intel,1738,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,8
Noa,2253,Omnia,1619,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,8
Ultimo,1545,Wonderbra,1157,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,8
Dasani,1256,Fresca,967,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,8
Fanta,1977,7 Up,945,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,8
Orion,241,Sun Microsystems,813,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,8
Rolo,1153,Yorkie,783,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,8
Sancho Panza,785,Cohiba,699,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,8
Milagro,1185,Corralejo,495,https://en.wikipedia.org/wiki/List_of_tequilas,TRUE,brands,8
H&M,23,Volcom,438,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,8
Panasonic,0,Sanyo,398,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,8
Wyndham Worldwide,9,Hilton Worldwide,164,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,TRUE,brands,8
Sigma,26625,Nikon,162,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,8
Country Time,234,Capri Sun,161,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,8
Polk Audio,1,Directed Electronics,95,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,8
Cameo,32269,Taco Bell,89,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,8
Cheese Nips,99,Teddy Grahams,84,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,8
Converse,96,Lonsdale,68,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,8
Transcend,12244,HTC,51,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,8
Hubba Bubba,76,Big League Chew,49,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,TRUE,brands,8
Speedo,3736,Shimano,25,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,8
Eau Sauvage,22,Diorissimo,19,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,8
Fruit of the Loom,1562,Playtex,12,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,8
Giro,26126,Atala,9,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,8
Knorr,2625,Pot Noodle,7,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,TRUE,brands,8
Brooks,1495,Raymond,144349,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,7
Intel,1738,Amazon,112967,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,7
Chrysler,163926,BMW,91546,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,7
Nokia,728,Motorola,67682,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,7
Samsung,71469,Siemens,51558,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,7
Mini,49695,Ram,47362,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,7
Hyundai,55758,EMI,43633,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,7
Cain,4,Padilla,29221,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,7
Audi,33676,Opel,26739,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,7
Tata,28963,Opel,26739,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,7
Sachs,91746,Easton,22194,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,7
Nike,642,Adidas,17628,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,7
Sting,34379,Adidas,17628,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,7
Sting,34379,Dunlop,16248,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,7
Hindustan,16586,Vauxhall,14148,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,7
Texas Instruments,15332,Bose,14112,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,7
Alba,17954,3M,13539,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,7
IBM,174355,Dell,9489,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,7
Zenith,8865,Clarion,8267,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,7
Polaris,7913,Lamborghini,6352,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,7
Alfa Romeo,7778,Lamborghini,6352,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,7
Aston Martin,8212,SSC,5779,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,7
Colt,226,Baikal,4285,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,7
HB,9839,Woodbine,4258,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,7
Glock,8214,Beretta,4165,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,7
Nikon,162,Leica,3968,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,7
Foxconn,3942,TCL,3197,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,7
Speedo,3736,Fila,3144,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,7
Haier,28,D-Link,1822,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,7
Western Digital,2132,D-Link,1822,https://en.wikipedia.org/wiki/List_of_electronics_brands,FALSE,brands,7
Panoz,21,Fisker,1453,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,7
Diet Pepsi,1269,Fresca,967,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,7
Grated Parmesan cheese,1543,Velveeta,938,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,7
Spalding,12175,Puma,778,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,7
Rolo,1153,S'mores,572,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,7
Eden,55868,Cadbury,544,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,7
Advil,19,Nurofen,523,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,TRUE,brands,7
KEF,478,Sansui,391,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,7
Altoids,758,Certs,291,https://en.wikipedia.org/wiki/List_of_breath_mints,TRUE,brands,7
Benelli,1226,SIG Sauer,285,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,7
Blaser,915,SIG Sauer,285,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,7
Diadora,263,Reusch,262,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,7
Reebok,247,Kappa,241,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,7
Knox,52873,Nabisco,197,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,7
Corralejo,495,Don Julio,166,https://en.wikipedia.org/wiki/List_of_tequilas,TRUE,brands,7
MS,7806,Marlboro,158,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,7
Ketel One,256,Russian Standard,148,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,7
Mossberg,1135,Bersa,111,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,7
Graycliff,2,Rocky Patel,89,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,7
Digital Designs,79,JL Audio,65,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,7
Alfa Romeo,7778,Bianco,63,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,7
Goya,91,Habana,62,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,7
Barr,47651,Leed,46,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,7
Colt,226,Ruger,28,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,7
Coca-Cola Cherry,26,Coca-Cola Vanilla,26,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,7
Freddo,231,Caramello,8,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,7
Polaroid,101,Minox,5,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,7
Benelli,1226,Kel-Tec,2,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,7
Dynaudio,116,Polk Audio,1,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,7
El Rico Habano,0,El Credito,0,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,7
Mountain Dew Voltage,0,Mountain Dew White Out,0,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,7
Julio Cesar,7748,Villegas,,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,7
Suzuki,65414,Porsche,44458,https://en.wikipedia.org/wiki/List_of_car_brands,FALSE,brands,6
Nike,642,Gul,41993,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,6
Volkswagen,676,Bentley,41634,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,6
Mini,49695,Bentley,41634,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,6
Motorola,67682,AMD,38746,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,6
MR,21573,CAO,32478,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,6
Valdez,222,Croix,19528,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,6
RCA,368,Fujitsu,18829,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,6
Liga,41441,Domino,17357,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,6
Texas Instruments,15332,BAE Systems,13557,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,6
Texas Instruments,15332,Marconi,13146,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,6
HB,9839,Sakura,9412,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,6
UV,161,Popov,9394,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,6
Aspen,0,Preferred Stock,8967,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,6
After Dinner,6662,Alhambra,6349,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,6
SR,75987,Baikal,4285,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,6
Glock,8214,Baikal,4285,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,6
Mizuno,4416,Mitre,4222,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,6
Colt,226,Beretta,4165,https://en.wikipedia.org/wiki/List_of_firearm_brands,TRUE,brands,6
GE,657,Leica,3968,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,6
Lancia,7,Ssangyong,3682,https://en.wikipedia.org/wiki/List_of_car_brands,TRUE,brands,6
Smirnoff,3968,Willa,3679,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,6
Gigabyte,3343,TCL,3197,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,6
Roxy,183,Oxbow,2193,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,6
Marriott International,21,Jumeirah,2166,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,TRUE,brands,6
Fujifilm,2593,Western Digital,2132,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,6
Nikon,162,Hasselblad,1984,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,6
Sandisk,2648,D-Link,1822,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,6
Speedo,3736,Umbro,1691,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,6
H&M,23,Billabong,1377,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,6
Alienware,1642,Sennheiser,1329,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,6
Tidal Wave,62,Lazer,1229,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,TRUE,brands,6
Munchies,1194,Chomp,999,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,6
Bassett's,872,Trebor,768,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,6
Excel,34537,Tic Tac,671,https://en.wikipedia.org/wiki/List_of_breath_mints,TRUE,brands,6
Cohiba,699,Zino,637,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,6
Altoids,758,Mentos,621,https://en.wikipedia.org/wiki/List_of_breath_mints,TRUE,brands,6
Wolford,1934,Gerbe,598,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,6
L'Homme,938,Antaeus,552,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,6
Grey Goose,917,Eristoff,444,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,6
Billabong,1377,Volcom,438,https://en.wikipedia.org/wiki/List_of_swimwear_brands,TRUE,brands,6
BLK,381,Joma,368,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,6
Choice Hotels,588,Best Western Hotels,329,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,TRUE,brands,6
Superga,319,Geox,298,https://en.wikipedia.org/wiki/List_of_fitness_wear_brands,TRUE,brands,6
Capstan,723,Senior Service,284,https://en.wikipedia.org/wiki/List_of_cigarette_brands,TRUE,brands,6
Tassimo,255,Country Time,234,https://en.wikipedia.org/wiki/List_of_Kraft_brands,TRUE,brands,6
LG,31991,Thorn,188,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,6
La Corona,241,Romeo y Julieta,188,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,6
Maggi,2978,Indomie,171,https://en.wikipedia.org/wiki/List_of_instant_noodle_brands,TRUE,brands,6
Rockford Fosgate,152,Dynaudio,116,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,TRUE,brands,6
Chiclets,218,Bubblicious,114,https://en.wikipedia.org/wiki/List_of_chewing_gum_brands,TRUE,brands,6
S&W,1453,Bersa,111,https://en.wikipedia.org/wiki/List_of_firearm_brands,FALSE,brands,6
Avid,36338,Centurion,94,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,TRUE,brands,6
Micron Technology,30,JBL,84,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,6
Grundig,1473,Funai,75,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,6
NorthWest,2371,Rachmaninoff,69,https://en.wikipedia.org/wiki/List_of_vodkas,TRUE,brands,6
Barr,47651,Aquarius,66,https://en.wikipedia.org/wiki/List_of_brand_name_soft_drink_products,TRUE,brands,6
BPL,1596,Godrej,26,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,6
Clevo,117,Digital Storm,18,https://en.wikipedia.org/wiki/List_of_laptop_brands_and_manufacturers,TRUE,brands,6
Chantelle,2446,Playtex,12,https://en.wikipedia.org/wiki/List_of_lingerie_brands,TRUE,brands,6
Tabacalera,19,Tambor,11,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,6
Trussardi,413,Kouros,7,https://en.wikipedia.org/wiki/List_of_perfumes,TRUE,brands,6
Kodak,44769,Minox,5,https://en.wikipedia.org/wiki/List_of_digital_camera_brands,TRUE,brands,6
Woodchuck Hard Cider,5,Angry Orchard,4,https://en.wikipedia.org/wiki/List_of_cider_brands,TRUE,brands,6
Santa Rosa,18442,Camacho,1,https://en.wikipedia.org/wiki/List_of_cigar_brands,TRUE,brands,6
Cracker Jack,43,Fiddle Faddle,,https://en.wikipedia.org/wiki/List_of_popcorn_brands,TRUE,brands,6
Grand Slam,1875,Breakaway,79445,https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands,TRUE,brands,5
Amazon,112967,HP,77193,https://en.wikipedia.org/wiki/List_of_electronics_brands,TRUE,brands,5
BT,73,HP,77193,https://en.wikipedia.org/wiki/List_of_electronics_brands,FALSE,brands,5
